run_id,seed,model_id,backend,workload_name,context_tokens,output_tokens,num_agents,branch_factor,num_prompts,available,skipped,reason,ttft_sec,total_latency_sec,prefill_sec,decode_sec,transfer_sec,resume_sec,omega_sec,throughput_tokens_per_sec,kv_total_bytes,kv_peak_bytes,kv_transferred_bytes,kv_reuse_ratio,materialize_count,transfer_count,branch_instances,dense_prefill_sec,stateful_prefill_sec,tpot_sec,itl_sec,e2el_sec,request_throughput_req_per_sec,source_metrics_path,kvcomm_available,kvcomm_mode,kvcomm_repo,kvcomm_reference,kvcomm_anchor_overhead_sec,kvcomm_reuse_fraction,stateful_parallel_width,stateful_parallel_waves,hf_cuda_device_count,hf_active_cuda_devices,hf_tensor_parallel_size,hf_device,hf_device_map_requested,hf_device_map_effective
multi_d7869e34337c,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,sglang_prefix,1024,128,8,4,32,True,False,,0.12785395,1775.1738175999997,22.215456,1752.7996415999999,0.0,0.1024,0.05632000000000001,73.836149846558,134217728,1556925640,0,0.96875,32,0,32,789.88288,4.3582405,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a8_b4_s0/metrics.json,,,,,,,8,4,,,,,,
multi_53ac9dbc3350,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,kvcomm_prefix,1024,128,8,4,32,True,False,,0.27624580000000004,2110.7356736,254.24355200000002,1825.83296,0.0,0.0,30.6591616,62.09778023813279,134217728,1382442598,0,0.678125,32,0,32,789.88288,254.24355200000002,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a8_b4_s0/metrics.json,False,measured_profile_simulation,,https://github.com/FastMAS/KVCOMM,30.6079616,0.7,8,4,,,,,,
multi_740eb0002163,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,distserve_style,1024,128,8,4,32,True,False,,0.01949870912,1856.04575944704,24.68384,1825.83296,5.375359447039999,0.1024,0.0512,70.61894855385971,134217728,4429185024,133143986176,0.0,32,992,32,789.88288,4.3582405,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a8_b4_s0/metrics.json,,,,,,,8,4,,,,,,
multi_6c979fcf7a20,0,mistralai/Mistral-7B-Instruct-v0.3,vllm,vllm_serve,1024,128,8,4,32,True,False,,0.77137,12.128628194997873,,,,,,1569.26,,,,,,,32,,,0.01393,0.01393,0.0,12.26,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a8_b4_s0/metrics.json,,,,,,,,,,,,,,
multi_0dca1649f66a,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,AAFLOW+,1024,128,16,4,32,True,False,,0.01497530636,463.26195565024,5.199130000000001,457.76896,0.25546565024,0.0256,0.0128,565.8655903052768,134217728,1402575245,47774799891,0.984375,1,2016,64,1884.5696,5.199130000000001,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_ede95dc8ff44,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,dense_prefill,1024,128,16,4,32,True,False,,0.93422,5546.8236799999995,1884.5696,3662.15168,0.0,0.0,0.0032,47.26020063432051,134217728,8589934592,0,0.0,64,0,64,1884.5696,5.199130000000001,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_1f6e668af2da,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,aaflow_text,1024,128,16,4,32,True,False,,0.952624,5584.515072,1884.5696,3662.15168,0.0,0.0,37.793792,46.94122884802557,134217728,9277129359,0,0.0,2048,0,64,1884.5696,5.199130000000001,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_cf50c5796214,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,vllm_local_prefix,1024,128,16,4,32,True,False,,0.2096609375,3617.1950463999997,27.97408,3588.9086463999997,0.0,0.2048,0.10752,72.47162418319076,134217728,3113851280,0,0.984375,32,0,64,1884.5696,5.199130000000001,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_c169501c9fcc,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,sglang_prefix,1024,128,16,4,32,True,False,,0.13719518749999998,3542.4848128,26.50176,3515.6656128,0.0,0.2048,0.11264000000000002,74.0000349621259,134217728,3113851280,0,0.984375,32,0,64,1884.5696,5.199130000000001,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_507225bd3649,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,kvcomm_prefix,1024,128,16,4,32,True,False,,0.326888,4322.442368,585.9833600000002,3662.15168,0.0,0.0,74.307328,60.6471938042969,134217728,2670932787,0,0.6890624999999999,32,0,64,1884.5696,585.9833600000002,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a16_b4_s0/metrics.json,False,measured_profile_simulation,,https://github.com/FastMAS/KVCOMM,74.204928,0.7,8,8,,,,,,
multi_ae866fc9792f,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,distserve_style,1024,128,16,4,32,True,False,,0.01953870912,3702.82939758592,29.4464,3662.15168,10.92411758592,0.2048,0.1024,70.79559219522947,134217728,8724152320,270582939648,0.0,32,2016,64,1884.5696,5.199130000000001,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_d4fab89dd4c7,0,mistralai/Mistral-7B-Instruct-v0.3,vllm,vllm_serve,1024,128,16,4,32,True,False,,0.9202,14.322675080002227,,,,,,1483.17,,,,,,,64,,,0.01397,0.01397,0.0,11.59,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx1024_out128_a16_b4_s0/metrics.json,,,,,,,,,,,,,,
multi_0032273e2e0c,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,AAFLOW+,8192,64,4,4,32,True,False,,0.08956245092000001,377.59812080296,37.459669500000004,339.64032000000003,0.48853130296,0.0064,0.0032,86.78009289431593,1073741824,3489660919,90999619305,0.9375,1,480,16,3394.57536,37.459669500000004,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,,,,,,,8,2,,,,,,
multi_66192e57d40b,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,dense_prefill,8192,64,4,4,32,True,False,,6.712999999999999,6111.7235200000005,3394.57536,2717.1225600000002,0.0,0.0,0.0008,5.361499075141409,1073741824,17179869184,0,0.0,16,0,16,3394.57536,37.459669500000004,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,,,,,,,8,2,,,,,,
multi_6dc082c2cc2c,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,aaflow_text,8192,64,4,4,32,True,False,,6.845600599999999,6179.6150272,3394.57536,2717.1225600000002,0.0,0.0,67.91710719999999,5.302595688529042,1073741824,18554258718,0,0.0,512,0,16,3394.57536,37.459669500000004,,,,,runs/stateful/full_paper/exp5_throughput_overhead_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,,,,,,,8,2,,,,,,
