run_id,seed,model_id,backend,workload_name,context_tokens,output_tokens,num_agents,branch_factor,num_prompts,available,skipped,reason,ttft_sec,total_latency_sec,prefill_sec,decode_sec,transfer_sec,resume_sec,omega_sec,throughput_tokens_per_sec,kv_total_bytes,kv_peak_bytes,kv_transferred_bytes,kv_reuse_ratio,materialize_count,transfer_count,branch_instances,dense_prefill_sec,stateful_prefill_sec,tpot_sec,itl_sec,e2el_sec,request_throughput_req_per_sec,source_metrics_path,kvcomm_available,kvcomm_mode,kvcomm_repo,kvcomm_reference,kvcomm_anchor_overhead_sec,kvcomm_reuse_fraction,stateful_parallel_width,stateful_parallel_waves,hf_cuda_device_count,hf_active_cuda_devices,hf_tensor_parallel_size,hf_device,hf_device_map_requested,hf_device_map_effective
multi_21b55212b017,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,aaflow_text,8192,64,2,4,16,True,False,,3.2786566,863.7525248000001,404.52224,451.13344,0.0,0.0,8.0968448,9.484198036812499,1073741824,9277129359,0,0.0,128,0,8,404.52224,10.2710725,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a2_b4_s0/metrics.json,,,,,,,8,1,,,,,,
multi_145e426dcbde,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,vllm_local_prefix,8192,64,2,4,16,True,False,,1.0033064999999999,490.1673072,48.037016,442.1107712,0.0,0.0128,0.00672,16.71266092142181,1073741824,3113851286,0,0.875,16,0,8,404.52224,10.2710725,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a2_b4_s0/metrics.json,,,,,,,8,1,,,,,,
multi_ab4eaef68a91,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,sglang_prefix,8192,64,2,4,16,True,False,,0.7820834000000001,478.61669440000003,45.508752,433.08810239999997,0.0,0.0128,0.007040000000000001,17.115993018734116,1073741824,3113851286,0,0.875,16,0,8,404.52224,10.2710725,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a2_b4_s0/metrics.json,,,,,,,8,1,,,,,,
multi_2bb4fce52583,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,kvcomm_prefix,8192,64,2,4,16,True,False,,1.1296322000000003,622.0504864,156.75236800000002,451.13344,0.0,0.0,14.1646784,13.169349078737415,1073741824,3328599654,0,0.6124999999999999,16,0,8,404.52224,156.75236800000002,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a2_b4_s0/metrics.json,False,measured_profile_simulation,,https://github.com/FastMAS/KVCOMM,14.1582784,0.7,8,1,,,,,,
multi_65ea6d31517c,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,distserve_style,8192,64,2,4,16,True,False,,0.09821967296,506.53388337152,50.56528,451.13344,4.81596337152,0.0128,0.0064,16.172659458580647,1073741824,9663676416,120259084288,0.0,16,112,8,404.52224,10.2710725,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a2_b4_s0/metrics.json,,,,,,,8,1,,,,,,
multi_41b03774fb5a,0,mistralai/Mistral-7B-Instruct-v0.3,vllm,vllm_serve,8192,64,2,4,16,True,False,,3.16033,17.393104794002284,,,,,,148.09,,,,,,,8,,,0.05507,0.05507,0.0,2.31,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a2_b4_s0/metrics.json,,,,,,,,,,,,,,
multi_7323cfaaa460,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,AAFLOW+,8192,64,4,4,16,True,False,,0.060382450920000004,120.90730037352,10.5622075,110.05952,0.28077287352,0.0032,0.0016,135.50877365870184,1073741824,3489660919,52344913785,0.9375,1,240,16,831.97696,10.5622075,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,,,,,,,8,2,,,,,,
multi_706a6f4f4038,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,dense_prefill,8192,64,4,4,16,True,False,,3.3036999999999996,1712.46592,831.97696,880.47616,0.0,0.0,0.0008,9.567489670100997,1073741824,17179869184,0,0.0,16,0,16,831.97696,10.5622075,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,,,,,,,8,2,,,,,,
multi_ff440cfe46d0,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,aaflow_text,8192,64,4,4,16,True,False,,3.3686981999999994,1729.1054592,831.97696,880.47616,0.0,0.0,16.652339199999997,9.475419739626718,1073741824,18554258718,0,0.0,256,0,16,831.97696,10.5622075,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,,,,,,,8,2,,,,,,
multi_a2c5cac097ca,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,vllm_local_prefix,8192,64,4,4,16,True,False,,0.86636125,912.3043088000001,49.39863199999999,862.8666368,0.0,0.0256,0.01344,17.95891989324341,1073741824,6227702572,0,0.9375,16,0,16,831.97696,10.5622075,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,,,,,,,8,2,,,,,,
multi_58f1d55a1b30,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,sglang_prefix,8192,64,4,4,16,True,False,,0.622618,892.0954976000002,46.798704,845.2571136,0.0,0.0256,0.014080000000000002,18.365746765988384,1073741824,6227702572,0,0.9375,16,0,16,831.97696,10.5622075,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,,,,,,,8,2,,,,,,
multi_6784c0c4cc63,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,kvcomm_prefix,8192,64,4,4,16,True,False,,1.1587594,1197.680176,285.99208,880.47616,0.0,0.0,31.211935999999998,13.679778899504804,1073741824,5905580032,0,0.65625,16,0,16,831.97696,285.99208,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,False,measured_profile_simulation,,https://github.com/FastMAS/KVCOMM,31.199136,0.7,8,2,,,,,,
multi_44a3ed21083b,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,distserve_style,8192,64,4,4,16,True,False,,0.09688967296,942.8330415104001,51.99856,880.47616,10.3199215104,0.0256,0.0128,17.377413899021985,1073741824,18253611008,257698037760,0.0,16,240,16,831.97696,10.5622075,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,,,,,,,8,2,,,,,,
multi_6eba25f4ca0d,0,mistralai/Mistral-7B-Instruct-v0.3,vllm,vllm_serve,8192,64,4,4,16,True,False,,3.24991,19.499832229001186,,,,,,148.18,,,,,,,16,,,0.05374,0.05374,0.0,2.32,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a4_b4_s0/metrics.json,,,,,,,,,,,,,,
multi_9431483852e8,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,AAFLOW+,8192,64,8,4,16,True,False,,0.061802450919999995,236.77780574703996,10.2713,225.93535999999997,0.56154574704,0.0064,0.0032,138.39134920866476,1073741824,6066641287,108179488489,0.96875,1,496,32,1618.1248,10.2713,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a8_b4_s0/metrics.json,,,,,,,8,4,,,,,,
multi_42a5135d03a8,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,dense_prefill,8192,64,8,4,16,True,False,,3.21561,3425.63328,1618.1248,1807.4828799999998,0.0,0.0,0.0016,9.565530610445261,1073741824,34359738368,0,0.0,32,0,32,1618.1248,10.2713,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a8_b4_s0/metrics.json,,,,,,,8,4,,,,,,
multi_21c1edb28bdc,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,aaflow_text,8192,64,8,4,16,True,False,,3.278818,3457.995776,1618.1248,1807.4828799999998,0.0,0.0,32.388096,9.476009261614552,1073741824,37108517437,0,0.0,512,0,32,1618.1248,10.2713,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a8_b4_s0/metrics.json,,,,,,,8,4,,,,,,
multi_aa67a8f6f21c,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,vllm_local_prefix,8192,64,8,4,16,True,False,,0.7663968750000001,1819.4493823999999,48.03808,1771.3332223999998,0.0,0.0512,0.02688,18.00984425121867,1073741824,12455405144,0,0.96875,16,0,32,1618.1248,10.2713,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a8_b4_s0/metrics.json,,,,,,,8,4,,,,,,
multi_ca747f8b1628,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,sglang_prefix,8192,64,8,4,16,True,False,,0.521465875,1780.7726847999998,45.50976,1735.1835647999997,0.0,0.0512,0.028160000000000004,18.40100102595644,1073741824,12455405144,0,0.96875,16,0,32,1618.1248,10.2713,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a8_b4_s0/metrics.json,,,,,,,8,4,,,,,,
multi_69e524bc5996,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,kvcomm_prefix,8192,64,8,4,16,True,False,,1.1297460000000004,2391.0447360000003,520.8339200000001,1807.4828799999998,0.0,0.0,62.72793600000001,13.704469643181111,1073741824,11059540787,0,0.678125,16,0,32,1618.1248,520.8339200000001,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a8_b4_s0/metrics.json,False,measured_profile_simulation,,https://github.com/FastMAS/KVCOMM,62.70233600000001,0.7,8,4,,,,,,
multi_2f8a614f406a,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,distserve_style,8192,64,8,4,16,True,False,,0.09830967295999998,1879.4539177881597,50.5664,1807.4828799999998,21.32783778816,0.0512,0.0256,17.434851522490696,1073741824,35433480192,532575944704,0.0,16,496,32,1618.1248,10.2713,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a8_b4_s0/metrics.json,,,,,,,8,4,,,,,,
multi_d4d062705641,0,mistralai/Mistral-7B-Instruct-v0.3,vllm,vllm_serve,8192,64,8,4,16,True,False,,3.1604,19.24631254400083,,,,,,147.89,,,,,,,32,,,0.055159999999999994,0.055159999999999994,0.0,2.31,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a8_b4_s0/metrics.json,,,,,,,,,,,,,,
multi_3f0b68359e18,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,AAFLOW+,8192,64,16,4,16,True,False,,0.06039245092,452.05634899408,10.594057500000002,440.32,1.12309149408,0.0128,0.0064,144.9730772409929,1073741824,11220602023,219848637897,0.984375,1,1008,64,3337.94304,10.594057500000002,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_7f4a2041aea6,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,dense_prefill,8192,64,16,4,16,True,False,,3.31351,6860.5542399999995,3337.94304,3522.56,0.0,0.0,0.0032,9.55258098797569,1073741824,68719476736,0,0.0,64,0,64,3337.94304,10.594057500000002,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_ddf88dd1b4b8,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,aaflow_text,8192,64,16,4,16,True,False,,3.3787042,6927.3131008,3337.94304,3522.56,0.0,0.0,66.8100608,9.460522290010477,1073741824,74217034874,0,0.0,1024,0,64,3337.94304,10.594057500000002,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_eb493f1b9d7f,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,vllm_local_prefix,8192,64,16,4,16,True,False,,0.7465868125,3501.812552,49.547592,3452.1088,0.0,0.1024,0.05376,18.714879516486466,1073741824,24910810288,0,0.984375,16,0,64,3337.94304,10.594057500000002,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_4bafd882a4fc,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,sglang_prefix,8192,64,16,4,16,True,False,,0.48988465000000003,3428.7561440000004,46.939824,3381.6576,0.0,0.1024,0.05632000000000001,19.11363691310676,1073741824,24910810288,0,0.984375,16,0,64,3337.94304,10.594057500000002,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_98d9758f5607,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,kvcomm_prefix,8192,64,16,4,16,True,False,,1.1621014000000003,4691.9343712,1037.8916640000002,3522.56,0.0,0.0,131.4827072,13.967799806040048,1073741824,21367462297,0,0.6890624999999999,16,0,64,3337.94304,1037.8916640000002,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a16_b4_s0/metrics.json,False,measured_profile_simulation,,https://github.com/FastMAS/KVCOMM,131.4315072,0.7,8,8,,,,,,
multi_b7f05d95a4a3,0,mistralai/Mistral-7B-Instruct-v0.3,vllm_measured,distserve_style,8192,64,16,4,16,True,False,,0.09689967295999999,3618.2126303436803,52.15536,3522.56,43.343670343679996,0.1024,0.0512,18.1128105767999,1073741824,69793218560,1082331758592,0.0,16,1008,64,3337.94304,10.594057500000002,,,,,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a16_b4_s0/metrics.json,,,,,,,8,8,,,,,,
multi_6f32d36ccef9,0,mistralai/Mistral-7B-Instruct-v0.3,vllm,vllm_serve,8192,64,16,4,16,True,False,,3.25971,17.2295359689997,,,,,,145.72,,,,,,,64,,,0.05375,0.0538,0.0,2.28,runs/stateful/full_paper/exp2_multi_agent_scaling_mistral_vllm/vllm_runs/mistralai_Mistral-7B-Instruct-v0.3/ctx8192_out64_a16_b4_s0/metrics.json,,,,,,,,,,,,,,
